student_id,age,gender,decision_period,degree_program,cgpa,academic_consistency,major_subject_score,aptitude_score,logical_reasoning_score,communication_score,programming_skill,data_analysis_skill,domain_knowledge_score,digital_literacy_score,technical_certifications,leadership_score,teamwork_score,problem_solving_score,creativity_score,adaptability_score,openness_score,conscientiousness_score,extraversion_score,agreeableness_score,emotional_stability_score,career_interest_domain,career_interest_strength,work_environment_preference,risk_tolerance,internship_count,internship_duration_months,project_count,industry_exposure_score,extracurricular_score,resume_quality_score,interview_skill_score,employability_score,career_demand_index,job_growth_rate,average_salary,competition_index,skill_demand_alignment,career_suitability_reward,employment_demand_reward,salary_potential_reward,skill_alignment_reward,student_satisfaction_reward,total_reward,next_employability_score,next_skill_alignment,career_decision_success,recommended_career
STU_01929,25,Male,8,Business Administration,6.45,,93.29,58.7,72.61,61.19,42.33,66.38,74.03,82.21,1,39.58,57.68,71.84,77.47,81.13,88.56,59.5,80.3,72.5,65.05,Public Service,48.31,Flexible,55.53,0,0,6,28.9,33.44,35.74,98.6,64.39,86.28,8.73,650406.53,37.38,63.3,0.8122,0.8628,0.2502,0.633,0.5822,0.6702,67.79,62.03,1,Research and Academia
STU_01930,20,Female,5,Commerce,7.22,83.65,73.75,72.97,84.53,89.17,61.96,33.76,73.69,72.39,3,54.5,92.91,65.96,70.09,65.53,72.03,67.46,81.61,69.23,49.25,Data and Analytics,96.01,Hybrid,35.8,0,0,3,23.49,91.19,52.93,39.93,69.55,44.63,9.92,484081.62,35.17,62.43,0.8338,0.4463,0.1578,0.6243,0.8056,0.5997,72.28,61.46,0,Marketing and Sales
STU_01931,25,Female,8,Information Technology,5.12,63.66,100.0,74.83,89.56,57.81,36.11,70.09,96.71,76.62,3,94.04,61.19,85.43,49.97,75.54,64.64,41.08,81.48,72.68,67.26,Finance,71.82,Remote,42.02,0,0,2,44.53,80.17,67.12,71.38,74.71,100.0,9.24,643497.84,96.41,68.16,0.8878,1.0,0.2464,0.6816,0.7165,0.7454,76.15,69.59,1,Core Engineering
STU_01932,21,Male,7,Computer Science,9.0,82.38,78.63,65.79,62.07,44.13,93.33,44.6,54.65,59.62,3,63.38,80.31,46.9,43.17,65.52,100.0,87.04,71.82,51.5,71.49,Finance,71.31,Laboratory,43.35,4,8,9,67.32,59.68,100.0,85.25,61.27,61.56,9.02,870928.66,68.69,56.38,0.9069,0.6156,0.3727,0.5638,0.7019,0.6622,65.59,59.91,1,Higher Education
STU_01933,18,Female,8,Mechanical Engineering,10.0,48.52,69.95,67.08,62.82,49.84,100.0,90.92,61.59,55.23,0,47.19,78.3,66.31,100.0,70.88,56.56,75.1,65.51,50.23,66.09,Public Service,79.31,Remote,64.91,2,4,4,42.64,52.95,74.0,76.02,68.45,73.58,5.31,1067875.15,55.7,63.83,0.801,0.7358,0.4822,0.6383,0.7498,0.6943,74.89,66.68,1,Data Science and AI
STU_01934,20,Male,1,Information Technology,7.05,81.32,79.29,65.39,50.04,42.72,63.91,55.7,70.92,92.79,2,33.29,85.12,63.26,64.93,79.02,80.25,45.46,78.63,59.79,52.16,Research,65.83,Laboratory,14.15,2,12,1,49.91,35.76,78.85,64.57,63.87,62.07,6.46,921205.03,68.36,69.07,0.8474,0.6207,0.4007,0.6907,0.6573,0.6769,70.09,71.12,1,Cloud and DevOps
STU_01935,24,Male,1,Electronics,7.85,73.68,100.0,66.9,71.4,,71.04,58.75,86.69,81.51,2,51.68,53.93,60.6,56.83,77.86,62.96,43.22,89.13,79.46,93.32,Business,84.0,Office,60.61,0,0,1,43.78,52.06,67.88,39.08,63.75,88.18,6.72,707830.25,26.61,63.89,0.8463,0.8818,0.2821,0.6389,0.8464,0.7169,69.75,70.28,1,Core Engineering
STU_01936,25,Male,5,Information Technology,7.54,79.82,93.34,82.86,92.16,79.22,74.59,55.06,73.37,87.24,2,52.78,83.53,54.63,40.88,80.95,68.0,45.43,30.35,61.77,69.07,Data and Analytics,57.86,Flexible,60.68,1,5,2,43.71,83.92,55.9,60.44,75.47,63.87,9.46,237378.29,52.26,71.6,0.7944,0.6387,0.0208,0.716,0.6472,0.6129,79.58,73.3,0,Cloud and DevOps
STU_01937,20,Female,4,Economics,,81.51,54.29,98.18,77.89,74.32,83.69,,81.39,66.85,4,82.73,99.42,100.0,63.45,69.57,76.88,54.06,76.51,100.0,56.77,Business,69.9,Hybrid,34.35,0,0,4,46.2,53.87,86.62,73.98,81.98,68.66,7.2,742849.39,63.19,78.4,0.8612,0.6866,0.3016,0.784,0.6721,0.7041,89.98,82.19,1,Software Development
STU_01938,23,Male,7,Mechanical Engineering,8.9,92.6,53.05,79.43,77.22,65.39,54.04,70.09,83.44,63.23,3,55.94,60.29,65.51,60.01,71.23,56.37,94.29,99.35,64.71,41.36,Research,95.26,Remote,100.0,0,0,4,37.89,40.01,85.6,51.01,74.8,67.97,5.55,433334.24,40.02,64.36,0.8357,0.6797,0.1296,0.6436,0.7967,0.6467,75.68,68.74,0,Higher Education
STU_01939,19,Male,8,Computer Science,7.07,75.23,70.12,100.0,86.07,57.81,100.0,53.36,72.9,43.29,2,71.99,94.37,82.08,56.3,64.56,67.04,61.43,87.37,71.34,73.11,Public Service,55.16,Field,75.79,1,2,3,44.3,55.93,90.49,65.04,77.21,62.21,9.06,612066.51,83.71,67.37,0.856,0.6221,0.2289,0.6737,0.6063,0.6446,85.73,73.29,0,Cybersecurity
STU_01940,24,Female,6,Business Administration,4.94,62.34,100.0,27.89,93.98,67.04,72.78,78.71,50.19,75.71,3,91.34,97.26,66.2,67.19,77.48,93.9,90.03,71.81,59.56,73.81,Data and Analytics,100.0,Hybrid,55.22,2,12,1,47.01,30.27,70.66,76.94,65.17,69.39,9.82,443118.62,81.0,74.58,0.8711,0.6939,0.1351,0.7458,0.9026,0.6971,71.43,81.42,1,Software Development
STU_01941,24,Male,3,Mechanical Engineering,6.54,97.2,76.28,63.72,79.24,65.55,87.28,52.04,47.61,75.49,1,43.34,78.78,62.92,76.4,85.91,69.18,100.0,63.12,88.59,79.22,Marketing,80.41,Flexible,66.51,1,5,5,50.77,54.45,56.23,78.41,62.98,64.05,5.21,538006.76,61.66,72.41,0.8783,0.6405,0.1878,0.7241,0.8127,0.6821,70.77,78.07,1,Cybersecurity
STU_01942,25,Male,2,Mathematics,5.73,78.32,63.95,56.73,81.83,70.18,72.07,42.81,58.9,92.34,1,79.03,87.8,78.68,63.0,92.13,39.52,75.79,78.23,70.35,47.05,Research,58.25,Laboratory,60.06,0,0,2,41.66,31.09,75.69,66.9,75.6,76.52,7.52,663496.56,56.88,69.1,0.9865,0.7652,0.2575,0.691,0.6279,0.7232,81.42,71.53,1,Cloud and DevOps
STU_01943,23,Male,4,Science,7.55,84.87,100.0,93.11,71.56,43.58,66.34,70.39,67.17,73.45,2,55.57,74.77,76.26,65.06,71.46,60.77,43.59,50.28,70.76,62.16,Business,86.64,Hybrid,32.6,2,6,4,46.53,97.74,100.0,59.38,72.82,76.16,5.71,591048.06,49.7,65.61,0.8777,0.7616,0.2172,0.6561,0.7871,0.6909,75.05,69.0,1,Higher Education
STU_01944,23,Male,3,Science,7.54,68.63,88.01,81.44,77.36,100.0,83.83,74.66,86.9,61.84,3,69.79,69.28,83.54,72.12,63.54,83.3,55.1,72.33,63.41,33.61,Finance,100.0,Flexible,37.19,1,1,5,48.89,61.93,59.27,79.09,81.2,82.63,2.35,696573.66,83.07,80.38,0.9026,0.8263,0.2759,0.8038,0.7943,0.7578,87.33,82.03,1,Research and Academia
STU_01945,22,Male,6,Business Administration,8.82,68.51,69.47,72.01,85.75,50.54,46.14,19.77,75.66,74.56,2,100.0,81.47,46.46,56.85,62.72,68.96,60.2,81.96,57.5,41.73,Finance,100.0,Laboratory,69.12,1,4,5,48.47,32.42,100.0,47.93,64.02,65.33,9.75,693524.91,47.57,52.17,0.8007,0.6533,0.2742,0.5217,0.8089,0.6233,68.9,56.29,0,Business Management
STU_01946,25,Male,4,Business Administration,9.6,75.46,65.4,84.44,64.83,54.77,41.18,42.8,62.46,83.02,0,64.77,100.0,,56.55,65.63,61.01,55.61,63.04,63.54,70.95,Research,72.5,Remote,69.45,1,2,2,17.23,67.93,81.64,58.38,65.67,75.07,10.7,788000.29,36.59,63.34,0.7326,0.7507,0.3267,0.6334,0.7082,0.6481,72.08,70.75,0,Higher Education
STU_01947,18,Female,7,Economics,9.69,80.99,87.73,93.87,71.55,70.65,55.63,82.77,71.68,86.99,0,81.14,85.78,53.39,58.1,94.15,56.01,71.89,93.63,87.11,74.78,Marketing,90.34,Office,61.37,0,0,5,44.78,49.78,74.41,,72.21,74.34,7.99,894764.35,78.55,81.91,0.8765,0.7434,0.386,0.8191,0.8799,0.7623,79.87,85.94,1,Research and Academia
STU_01948,19,Female,5,Mathematics,6.17,77.55,60.26,56.8,63.5,89.35,83.82,77.19,50.42,84.73,4,66.95,71.02,89.44,75.88,89.32,56.31,69.39,69.35,68.93,61.83,Finance,57.94,Office,64.79,2,8,3,32.85,41.82,89.98,88.78,63.26,51.86,7.73,666259.01,63.28,74.21,0.9549,0.5186,0.259,0.7421,0.6499,0.6796,66.93,70.08,1,Software Development
STU_01949,21,Male,1,Commerce,8.14,61.05,66.56,56.82,81.56,84.86,85.77,100.0,84.53,74.62,5,74.03,56.78,100.0,98.44,100.0,62.68,100.0,52.19,42.89,85.44,Research,99.67,Hybrid,63.08,0,0,2,38.4,78.7,70.71,,75.01,89.69,11.2,848537.37,83.62,90.56,0.9242,0.8969,0.3603,0.9056,0.9689,0.834,81.52,91.07,1,Cybersecurity
STU_01950,24,Male,5,Mechanical Engineering,8.36,93.76,75.51,66.36,70.3,52.64,59.0,35.06,75.71,68.21,1,75.88,67.23,96.93,46.97,74.76,81.01,73.79,79.04,35.75,43.55,Research,78.23,Office,66.77,0,0,3,18.47,98.29,55.21,61.64,68.67,83.07,2.83,200000.0,79.35,68.26,0.851,0.8307,0.0,0.6826,0.706,0.6627,72.33,70.88,1,Higher Education
STU_01951,21,Male,6,Information Technology,6.77,58.49,66.73,74.49,77.36,45.31,94.95,40.75,60.15,79.75,4,83.84,72.32,90.0,76.62,100.0,90.59,79.38,67.36,70.84,47.26,Technology,74.88,Office,85.44,0,0,6,52.7,60.53,70.81,53.61,67.8,79.61,8.61,690363.71,63.42,74.71,0.919,0.7961,0.2724,0.7471,0.7438,0.7369,68.33,77.45,1,Cloud and DevOps
STU_01952,20,Female,2,Electrical Engineering,7.74,78.28,60.89,80.05,44.49,83.53,72.63,91.0,70.45,57.01,2,50.74,96.53,100.0,74.61,68.87,49.3,74.72,100.0,51.75,49.64,Data and Analytics,65.02,Field,42.67,0,0,6,33.83,41.55,45.18,51.35,74.64,53.97,8.64,872163.04,40.66,75.35,0.7954,0.5397,0.3734,0.7535,0.6271,0.6537,78.86,79.98,0,Marketing and Sales
STU_01953,20,Male,8,Mechanical Engineering,7.88,74.32,78.69,71.5,51.31,60.85,49.58,58.51,50.22,77.67,0,75.95,56.24,66.32,70.32,69.23,89.92,77.97,68.15,42.51,84.18,Data and Analytics,80.25,Remote,41.23,3,15,4,62.68,51.82,81.74,100.0,73.46,68.99,5.1,630088.17,71.56,62.96,0.8096,0.6899,0.2389,0.6296,0.7883,0.6529,80.87,69.96,0,Higher Education
STU_01954,21,Male,5,Electrical Engineering,6.82,100.0,75.71,73.18,83.85,74.34,66.41,80.6,88.99,45.7,0,98.94,84.35,81.02,38.74,61.18,99.28,76.41,99.84,84.41,56.98,Public Service,92.14,Remote,54.64,0,0,0,25.11,77.81,74.06,41.38,70.07,79.73,-5.0,716432.52,84.59,73.22,0.8928,0.7973,0.2869,0.7322,0.7892,0.7323,74.01,75.37,1,Higher Education
STU_01955,20,Female,6,Business Administration,8.94,68.35,76.82,81.97,60.35,73.46,87.75,52.45,55.81,94.24,0,57.48,70.06,67.58,76.57,67.47,81.04,68.11,60.87,65.63,70.93,Business,95.9,Flexible,66.42,0,0,3,28.76,49.66,71.18,72.02,68.46,61.86,-2.28,404146.92,47.37,73.25,0.9934,0.6186,0.1134,0.7325,0.8522,0.7071,69.0,80.54,1,Higher Education
STU_01956,18,Male,1,Electronics,7.68,58.06,45.44,79.28,58.25,53.81,58.65,49.29,62.6,74.62,2,79.29,85.85,76.01,88.64,76.42,85.68,90.16,91.9,75.26,83.84,Finance,84.79,Hybrid,86.55,1,4,6,47.11,51.69,63.96,71.78,71.51,75.5,17.63,922566.27,69.99,62.17,0.7866,0.755,0.4014,0.6217,0.8293,0.6855,74.26,63.81,1,Marketing and Sales
STU_01957,23,Male,4,Computer Science,7.19,82.45,88.99,68.14,59.84,69.0,65.72,64.18,96.94,71.35,4,62.39,69.8,69.65,74.75,69.12,87.96,66.76,64.48,47.9,49.33,Engineering,88.96,Flexible,27.22,0,0,4,39.93,23.91,100.0,77.43,75.92,83.84,6.84,548052.95,50.03,75.76,0.8539,0.8384,0.1934,0.7576,0.7707,0.7193,79.21,80.32,1,Higher Education
STU_01958,20,Female,3,Civil Engineering,5.93,67.47,46.67,82.64,74.8,82.82,45.57,81.46,46.27,69.91,2,46.54,90.75,57.31,71.61,64.67,58.7,66.06,24.68,50.86,61.36,Public Service,70.1,Laboratory,58.22,2,4,5,49.64,100.0,81.8,68.86,61.48,55.26,-5.0,707984.21,37.59,58.65,0.8432,0.5526,0.2822,0.5865,0.6727,0.6197,66.62,60.63,0,Finance and Banking
STU_01959,22,Female,6,Electronics,8.78,87.83,77.61,64.32,65.36,71.73,50.03,46.92,70.13,58.95,0,64.03,80.44,,51.89,83.29,69.57,75.57,53.62,94.12,84.38,Engineering,69.8,Remote,65.21,1,4,5,38.91,41.36,68.54,86.3,67.96,61.67,4.72,658098.38,64.32,69.34,0.8278,0.6167,0.2545,0.6934,0.7541,0.6586,74.98,71.33,1,Government and Public Service
STU_01960,20,Male,6,Electrical Engineering,7.49,85.39,100.0,69.17,65.82,52.97,,55.8,68.98,94.73,0,54.57,69.88,,79.63,81.57,86.69,66.28,63.96,84.23,38.87,Public Service,,Hybrid,59.56,2,4,4,41.35,67.85,62.14,50.19,71.74,51.88,10.98,1098857.85,71.86,66.67,0.8506,0.5188,0.4994,0.6667,0.6995,0.6705,79.77,70.94,1,Higher Education
STU_01961,19,Female,7,Electronics,7.49,83.18,86.0,100.0,63.05,71.56,36.5,67.07,,73.91,3,56.83,47.92,61.05,91.71,70.14,86.98,80.71,67.95,80.13,74.73,Marketing,97.08,Laboratory,60.96,3,18,1,50.08,99.86,89.1,97.84,77.34,66.17,4.95,855162.05,89.78,64.09,0.9395,0.6617,0.364,0.6409,0.8722,0.7162,83.08,66.7,1,Higher Education
STU_01962,18,Male,2,Computer Science,6.38,63.9,69.2,53.75,82.33,79.83,54.97,47.53,65.02,76.05,4,61.93,39.31,48.5,65.72,86.19,74.65,54.97,52.11,81.35,47.96,Entrepreneurship,52.83,Flexible,46.43,3,9,4,60.36,85.44,47.91,83.66,62.37,69.34,0.06,982750.96,56.6,64.8,0.7473,0.6934,0.4349,0.648,0.5853,0.6486,68.46,66.3,0,Marketing and Sales
STU_01963,19,Female,4,Economics,8.47,85.24,66.09,75.21,66.02,71.64,68.77,100.0,54.08,72.28,0,90.43,73.79,85.68,74.31,61.87,63.03,79.78,67.99,68.97,64.54,Entrepreneurship,73.13,Flexible,71.29,0,0,5,30.35,55.06,72.91,75.02,70.36,94.35,-2.71,569665.09,69.76,72.68,0.8443,0.9435,0.2054,0.7268,0.6916,0.7237,70.19,70.75,1,Entrepreneurship
STU_01964,19,Male,6,Civil Engineering,6.04,100.0,71.69,71.94,67.47,71.57,61.45,74.89,79.74,100.0,3,65.81,68.13,70.15,58.88,100.0,82.37,90.74,58.47,92.2,85.63,Technology,100.0,Office,60.0,1,3,5,33.18,46.63,31.84,69.46,70.98,70.04,1.62,439884.39,88.13,78.7,0.9118,0.7004,0.1333,0.787,0.9713,0.7275,77.27,81.27,1,Government and Public Service
STU_01965,22,Female,6,Information Technology,4.75,69.06,89.42,87.63,61.16,72.74,3.56,71.72,79.75,74.46,1,65.96,83.46,90.79,54.72,83.88,80.34,46.49,66.78,100.0,70.16,Public Service,76.41,Office,10.05,3,18,2,49.21,79.13,54.66,68.09,81.51,78.05,-5.0,968971.44,74.83,62.62,0.7836,0.7805,0.4272,0.6262,0.7665,0.6885,88.1,64.42,1,Government and Public Service
STU_01966,18,Female,3,Information Technology,6.55,71.45,81.77,100.0,78.07,48.45,41.54,50.66,83.76,65.73,1,68.87,89.1,69.94,41.71,47.25,72.3,65.91,51.93,54.51,38.99,Marketing,80.75,Field,57.13,0,0,6,22.87,56.47,58.65,66.85,69.79,73.3,9.72,771758.69,88.65,55.89,0.7562,0.733,0.3176,0.5589,0.657,0.6265,75.38,56.91,0,Research and Academia
STU_01967,18,Female,8,Science,7.82,72.17,73.65,89.11,96.64,59.75,57.86,57.01,57.27,74.88,1,51.77,100.0,79.49,68.25,70.06,86.97,68.8,82.36,67.94,61.56,Engineering,63.52,Hybrid,19.34,0,0,3,27.22,100.0,49.64,28.87,59.81,64.36,8.88,982983.49,48.16,61.85,0.7925,0.6436,0.435,0.6185,0.6444,0.6508,59.31,65.86,0,Higher Education
STU_01968,25,Female,1,Economics,7.81,70.06,87.66,74.39,80.51,67.74,94.36,45.39,69.47,67.26,1,59.17,53.65,62.48,59.08,88.39,59.01,65.26,42.65,69.11,73.43,Finance,43.03,Field,44.71,2,4,4,31.23,47.36,73.37,90.7,64.53,71.76,6.17,498801.66,90.76,76.56,0.7811,0.7176,0.166,0.7656,0.5818,0.6523,66.78,84.07,0,Software Development
STU_01969,18,Female,5,Computer Science,7.57,75.78,55.05,77.76,80.56,65.22,91.59,77.53,74.31,88.22,3,,100.0,90.86,63.05,89.65,74.94,72.16,49.4,79.54,80.34,Technology,55.56,Flexible,83.78,3,18,4,41.72,59.54,73.51,53.7,78.31,85.19,12.14,823969.19,31.4,84.15,0.8655,0.8519,0.3466,0.8415,0.6733,0.7597,84.5,87.71,1,Cybersecurity
STU_01970,18,Male,7,Mathematics,7.19,74.26,64.92,60.48,85.69,63.52,46.16,59.53,54.31,45.72,3,66.02,67.96,100.0,49.18,79.79,73.13,94.07,52.52,100.0,58.92,Technology,84.94,Remote,65.54,0,0,3,30.33,86.6,75.34,,65.34,66.55,18.79,999900.56,67.28,63.3,0.7819,0.6655,0.4444,0.633,0.7871,0.6713,70.4,66.73,1,Higher Education
STU_01971,18,Male,4,Electronics,7.59,73.24,66.14,77.62,65.96,60.79,86.45,42.77,82.16,73.24,4,75.77,78.66,100.0,70.96,66.41,86.4,73.22,74.13,92.07,44.8,Engineering,99.53,Field,45.51,2,8,5,52.09,77.91,85.36,33.87,77.2,92.88,7.47,425719.41,100.0,75.9,0.8795,0.9288,0.1254,0.759,0.8196,0.7401,84.01,76.93,1,Higher Education
STU_01972,22,Female,3,Mathematics,10.0,62.46,88.81,88.12,69.72,75.16,70.86,33.15,44.2,82.6,2,,96.43,84.17,27.51,59.84,43.64,51.94,95.16,54.65,77.38,Marketing,82.29,Laboratory,80.44,2,10,5,48.88,49.07,53.68,69.67,74.0,100.0,2.66,579709.13,69.44,64.81,0.8985,1.0,0.2109,0.6481,0.7682,0.74,84.78,69.41,1,Higher Education
STU_01973,20,Female,3,Science,7.7,89.47,76.88,94.84,46.16,74.75,63.39,27.42,73.87,100.0,2,54.07,86.75,86.04,84.99,97.94,69.9,69.86,84.36,95.2,57.42,Business,,Remote,41.67,1,4,7,46.65,88.29,76.47,52.44,78.55,73.16,2.01,530104.47,48.35,67.09,0.8962,0.7316,0.1834,0.6709,0.7896,0.6894,87.76,74.61,1,Cloud and DevOps
STU_01974,25,Male,5,Commerce,6.89,78.87,100.0,63.5,79.12,92.14,38.44,29.64,63.65,65.05,4,68.76,61.79,68.26,86.58,83.99,51.34,61.92,76.52,53.97,81.16,Entrepreneurship,60.78,Laboratory,53.51,1,4,7,75.46,63.7,94.35,65.96,72.42,55.56,8.42,600642.49,67.47,58.66,0.9048,0.5556,0.2226,0.5866,0.695,0.6321,73.59,60.61,0,Marketing and Sales
STU_01975,19,Female,4,Computer Science,7.27,86.61,84.72,80.59,71.97,67.93,76.71,60.22,68.76,71.03,2,77.72,100.0,82.44,96.6,82.21,100.0,71.19,60.57,48.24,89.82,Entrepreneurship,94.42,Hybrid,94.62,2,8,3,28.62,12.74,75.68,,87.83,71.36,11.02,1294823.74,61.45,77.49,0.9135,0.7136,0.6082,0.7749,0.9106,0.7928,92.51,85.06,1,Entrepreneurship
STU_01976,18,Female,4,Information Technology,7.15,81.77,63.36,52.33,63.18,91.25,82.16,90.51,79.88,78.65,2,66.13,67.42,100.0,84.61,69.47,40.55,52.74,24.79,63.42,40.07,Engineering,94.3,Flexible,38.77,1,4,3,39.4,83.71,53.34,78.15,73.13,67.6,9.51,489543.81,52.51,89.7,0.8381,0.676,0.1609,0.897,0.7849,0.7135,76.16,92.93,1,Software Development
STU_01977,24,Female,7,Electrical Engineering,7.48,39.46,86.62,66.37,74.47,30.73,43.0,58.14,67.65,93.39,4,59.82,56.16,67.43,72.43,100.0,60.6,50.14,62.93,87.95,62.15,Public Service,96.05,Field,100.0,1,6,2,56.98,51.57,77.94,58.52,62.48,91.86,4.17,990977.27,62.83,62.26,0.7607,0.9186,0.4394,0.6226,0.9006,0.7236,64.21,65.17,1,Cloud and DevOps
STU_01978,20,Female,1,Economics,6.31,,63.43,65.9,97.43,79.76,44.23,49.0,79.06,66.7,1,59.45,66.33,90.26,55.66,92.38,66.27,90.09,56.49,49.71,69.99,Marketing,85.77,Field,100.0,2,8,5,63.57,76.26,80.63,65.38,75.64,71.61,14.81,706086.66,40.37,61.23,0.8056,0.7161,0.2812,0.6123,0.8394,0.6641,80.17,62.15,1,Cybersecurity
STU_01979,20,Male,4,Economics,8.36,84.55,67.24,93.36,72.6,51.93,58.78,41.95,80.54,66.48,1,71.53,74.78,78.9,81.77,77.33,71.95,66.59,65.98,79.96,29.29,Entrepreneurship,59.23,Remote,62.25,1,5,6,63.94,59.27,33.02,42.45,63.54,45.1,11.42,955094.41,44.05,59.16,0.8214,0.451,0.4195,0.5916,0.5686,0.6043,66.44,61.22,0,Higher Education
STU_01980,19,Male,7,Business Administration,7.76,77.12,71.89,32.41,74.77,93.85,63.84,23.32,,44.53,3,75.48,95.86,100.0,55.51,80.08,54.03,98.91,40.23,62.36,63.77,Finance,57.42,Office,78.62,2,6,1,48.79,74.59,53.33,46.04,67.02,54.39,4.04,606657.25,92.96,67.71,0.7891,0.5439,0.2259,0.6771,0.6322,0.6119,72.88,70.1,0,Government and Public Service
STU_01981,22,Male,6,Electronics,6.45,100.0,77.63,97.1,97.38,40.3,55.91,50.03,32.94,43.37,0,74.78,61.15,64.19,89.51,62.98,100.0,68.88,73.0,79.84,92.09,Finance,79.38,Field,46.2,1,6,4,48.76,69.47,70.47,100.0,65.68,69.88,10.01,538959.03,58.44,52.11,0.8772,0.6988,0.1883,0.5211,0.7864,0.6401,71.05,57.96,0,Government and Public Service
STU_01982,21,Male,5,Information Technology,8.62,87.59,76.1,49.58,88.46,64.66,42.17,66.69,81.33,76.89,0,73.24,83.73,74.89,64.68,94.79,73.58,48.35,74.14,61.93,70.12,Entrepreneurship,89.28,Office,56.25,0,0,5,36.37,86.25,44.08,,69.04,89.87,4.62,627392.14,51.8,60.68,0.8679,0.8987,0.2374,0.6068,0.8655,0.714,71.92,67.59,1,Higher Education
STU_01983,21,Female,4,Computer Science,5.12,87.11,76.06,67.48,84.48,64.05,82.74,59.96,74.13,65.0,1,62.87,71.59,69.6,98.81,78.63,86.27,54.52,52.58,64.58,57.69,Data and Analytics,69.45,Field,80.64,3,12,8,69.67,75.86,70.47,93.78,75.83,91.54,12.99,641386.66,64.01,68.49,0.7876,0.9154,0.2452,0.6849,0.6893,0.6963,78.49,69.47,1,Data Science and AI
STU_01984,20,Female,8,Science,9.98,51.91,59.36,99.29,97.89,44.13,95.61,87.21,51.43,90.81,0,71.78,100.0,96.04,70.25,90.47,44.57,57.76,53.84,82.18,46.15,Public Service,79.19,Field,51.45,3,6,2,72.09,76.79,62.78,93.43,76.09,70.19,16.99,374166.75,75.48,69.56,1.0,0.7019,0.0968,0.6956,0.7484,0.7036,80.52,76.35,1,Cloud and DevOps
STU_01985,23,Female,8,Science,9.66,91.47,72.96,34.46,59.69,56.56,56.2,56.94,59.97,60.16,2,54.44,76.89,72.38,76.62,94.98,57.07,77.06,49.88,81.26,74.08,Research,76.8,Laboratory,74.82,4,24,2,76.23,30.78,82.58,86.53,64.29,84.43,15.92,769744.46,49.75,54.1,0.7943,0.8443,0.3165,0.541,0.7989,0.6698,66.37,57.88,1,Higher Education
STU_01986,23,Female,1,Economics,9.47,82.81,77.37,51.44,100.0,67.73,85.32,83.14,52.73,97.52,3,62.42,79.4,69.53,100.0,66.15,70.3,66.7,66.6,41.5,63.31,Data and Analytics,88.11,Laboratory,76.63,2,4,2,46.0,40.11,69.85,76.21,62.23,43.99,3.16,792548.48,89.61,68.17,0.9073,0.4399,0.3292,0.6817,0.7876,0.6587,64.28,73.82,1,Higher Education
STU_01987,19,Male,3,Civil Engineering,6.8,56.57,85.1,,86.04,58.97,64.26,47.25,61.44,69.32,3,84.01,100.0,75.3,67.31,57.12,73.71,46.28,20.69,54.66,31.02,Business,50.63,Laboratory,60.21,0,0,2,39.99,66.72,58.17,40.52,62.9,65.98,0.05,913435.46,51.11,64.98,0.8304,0.6598,0.3964,0.6498,0.4801,0.651,64.15,71.19,0,Cybersecurity
STU_01988,21,Male,6,Electronics,7.69,78.16,66.47,43.75,89.53,63.04,,80.86,75.95,87.07,2,,78.44,64.21,99.21,97.72,71.45,72.94,45.28,74.53,75.13,Engineering,75.86,Laboratory,35.49,3,3,7,84.29,22.9,66.01,56.44,68.53,65.87,5.12,810630.76,43.27,71.1,0.7988,0.6587,0.3392,0.711,0.8009,0.6801,73.07,74.91,1,Research and Academia
STU_01989,20,Male,4,Mathematics,6.65,52.05,34.49,100.0,81.33,71.51,21.71,81.84,61.3,71.11,4,52.0,75.2,60.54,53.29,60.91,65.7,86.79,75.79,74.36,46.16,Business,60.7,Field,89.8,1,5,3,,39.21,61.3,79.44,59.82,94.75,6.86,522238.46,59.04,62.19,0.8926,0.9475,0.179,0.6219,0.5783,0.6974,62.57,64.36,1,Finance and Banking
STU_01990,22,Male,5,Mathematics,7.92,82.9,88.7,67.17,60.7,39.72,61.79,52.24,87.44,57.5,1,75.53,81.86,73.12,90.33,80.04,65.2,75.17,100.0,69.56,58.38,Engineering,90.09,Flexible,65.24,2,2,8,45.39,70.76,63.59,79.87,67.04,40.59,9.92,971227.51,54.62,57.22,0.8237,0.4059,0.4285,0.5722,0.8174,0.6174,73.03,65.05,0,Research and Academia
STU_01991,21,Female,4,Science,7.42,76.36,80.95,73.75,46.5,88.4,100.0,67.87,91.17,71.37,3,72.11,61.97,67.41,39.99,86.71,51.57,89.79,59.36,69.19,97.46,Data and Analytics,60.37,Office,65.14,3,18,4,81.99,57.27,54.29,80.33,75.51,76.04,8.97,1005802.69,51.88,84.0,0.8656,0.7604,0.4477,0.84,0.7306,0.762,78.03,89.26,1,Cloud and DevOps
STU_01992,20,Male,7,Civil Engineering,6.85,66.22,54.34,74.04,77.56,73.74,75.87,65.54,50.01,51.91,3,70.14,85.3,46.3,65.43,71.92,80.07,60.29,80.8,78.64,75.39,Engineering,79.55,Hybrid,73.25,0,0,3,50.31,61.93,57.51,94.04,69.13,75.31,5.48,889003.82,62.01,58.53,0.7583,0.7531,0.3828,0.5853,0.7719,0.659,70.64,62.43,1,Finance and Banking
